CO_HK,CCO_NUMBER,CCO_ITEM,CCO_DATE,CSOLD_TO_PARTY,CCBF,CMATERIAL_NO,CSTATUS,CORDER_TYPE,IORDER_QTY,IDELIVERY_QTY,IBILLING_QTY,IPGI_QTY,IOPEN_DELIVERY_QTY,IBALANCE_QTY,IUNIT_PRICE,IAMOUNT,CSALES_UNIT,CSHIP_TO_PARTY,CLOCAL_CURRENCY,CREJECTION_REASON,CSALES_ORG,CDCHL,CDIVISION,CDELIVERY_CREATE_DATE,COVERALL_STATUS,CDELIVERY_STATUS,CBILLING_STATUS,CITEM_CATEGORY,CPLANT,CSALES_DISTRICT,CCUSTOMER_PO_NUMBER,CCUSTOMER_MATERIAL,CSHIPPING_POINT,CROUTE,CSALES_OFFICE,CORDER_REASON,CSHIPPING_CONDITION,CWBS_ELEMENT,CPRICE_LIST,INITIAL_REQUEST_DELIVERY_DATE,COrder_Downgraded_DATE,cOrder_delivery_block_in_header,LOADDATE
0x4091299EDB12AFD77B615CF26283E491CEB69973,2001176782,000080,20231220,0118000652,007,0092S47354WRT,A,ZSO,34.000,0,0,0,0,34,192.45,6543.30,NULL,0118400949,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598301,7688387,66A1,CKGDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x95EA5F1875A4FFD87845D7A86B45974E4A316423,2001176782,000100,20231220,0118000652,007,0092S67921KZ8,A,ZSO,15.000,0,0,0,0,15,949.85,14247.75,NULL,0118400949,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598301,133550,66A1,CKGDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x268E43FFD4EF4A978EE01EB7CB28BB7B09C71CB6,2001176674,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,1728.000,0,0,0,0,1728,30.00,51840.00,NULL,0118401057,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219140598139,88495927,66A1,CSXRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xCA45893C3A654D82FB435A657EE55C291B8C7E07,2001176798,000010,20231220,0118005822,011,339701603AKZ7,A,ZSO,20.000,0,0,0,0,20,25.20,504.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0843B025AF58997F6E58ADC0963200E3EC9F2ACD,2001176798,000020,20231220,0118005822,011,339701603BKZ7,A,ZSO,20.000,0,0,0,0,20,25.20,504.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x1CC89052919CA66B9251C416B6BF0C795B37319C,2001176798,000030,20231220,0118005822,011,339701603CKZ7,A,ZSO,300.000,0,0,0,0,300,25.20,7560.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x8AFC1DCB95A49322A09B64B7FD8F0D4301EA04D9,2001176798,000040,20231220,0118005822,011,339701603DKZ7,A,ZSO,130.000,0,0,0,0,130,25.20,3276.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x5DE12A712643828EAA4FC3640ACD2111440790A6,2001176798,000050,20231220,0118005822,011,339701603EKZ7,A,ZSO,240.000,0,0,0,0,240,25.20,6048.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x19DB81D4ECBB21B8ED45EC7A139ADC892AB078CB,2001176798,000060,20231220,0118005822,011,339701603FKZ7,A,ZSO,240.000,0,0,0,0,240,25.20,6048.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x08796012043FD9FA9AC297BEB8CF33F4E37B90B3,2001176798,000070,20231220,0118005822,011,339701603GKZ7,A,ZSO,200.000,0,0,0,0,200,25.20,5040.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x75FDF94C32601323E3CEAEF58E2BD43E4E60C7F9,2001176798,000080,20231220,0118005822,011,339701603HKZ7,A,ZSO,100.000,0,0,0,0,100,25.20,2520.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x28E744C89F544B308B48864BC47B5B824378A188,2001176798,000090,20231220,0118005822,011,339701603JKZ7,A,ZSO,100.000,0,0,0,0,100,25.20,2520.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCB2D2BFCB152D9A56EC961BC809B19BB7AA2D020,2001176798,000100,20231220,0118005822,011,339701603KKZ7,A,ZSO,120.000,0,0,0,0,120,25.20,3024.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x50378F01F8282A8294F77574455D541D5B47BAF9,2001176798,000110,20231220,0118005822,011,339701603LKZ7,A,ZSO,700.000,0,0,0,0,700,25.20,17640.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xFCA9B9472225CFD2860AD5FC07B3ACC75B02525F,2001176798,000120,20231220,0118005822,011,339701603MKZ7,A,ZSO,400.000,0,0,0,0,400,25.20,10080.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xC3316D7F942B280B977573639D4696C8594B43EB,2001176798,000130,20231220,0118005822,011,339701603NKZ7,A,ZSO,200.000,0,0,0,0,200,25.20,5040.00,NULL,0118404077,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x7679AEE4CCEA2B70EAB1DB1917BAD920DD62BDD4,2001176825,000010,20231220,0118000652,001,0986AB8999KZ7,A,ZSO,8208.000,0,0,0,0,8208,25.12,206184.96,NULL,0118400907,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220160598826,016056,66A1,XICRN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x3D9F1F8A466FBD2796F445090DDB438F79850C2F,2001176662,000010,20231219,0118004905,002,1147412349710,A,ZSO,5000.000,0,0,0,0,5000,315.00,1575000.00,NULL,0118403703,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,DNGRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x1BDAE64006BE7B14870B3DFE79B4ED624812BFEA,2001176662,000020,20231219,0118004905,002,1147412349710,A,ZSO,5000.000,0,0,0,0,5000,315.00,1575000.00,NULL,0118403703,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,DNGRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xE51D88C0D764EEC2384C33540166FC95BE04727D,2001176625,000010,20231219,0118006238,009,0280158053000,A,ZSO,60.000,0,0,0,0,60,152.00,9120.00,NULL,0118404620,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x6229431668E7AE4F4925479C5BA351219837FD43,2001176727,000070,20231220,0118000652,007,0092S47364WRT,A,ZSO,40.000,0,0,0,0,40,362.27,14490.80,NULL,0118402397,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598790,8498657,66A1,WULDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x366E4AFDAD7A03996A67335867DC6252E27CCA44,2001176727,000140,20231220,0118000652,007,0092S47365WRT,A,ZSO,20.000,0,0,0,0,20,359.28,7185.60,NULL,0118402397,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598790,8498658,66A1,WULDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0F5E8317EBD01B4A535C44A30B5089FEB78338AD,2001176727,000170,20231220,0118000652,007,0092S67921KZ8,A,ZSO,15.000,0,0,0,0,15,949.85,14247.75,NULL,0118402397,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598790,133550,66A1,WULDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xB9809EBFFD809F29D49C1BF838E5013792021EB8,2001176672,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,2160.000,0,0,0,0,2160,30.00,64800.00,NULL,0118403012,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219140597725,88495927,66A1,TYNRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x966BA22309828F32393F60119F5E189C3D41F5A3,2001176750,000030,20231220,0118004312,011,3397016341HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403463,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130812,WP-BOSCH-SPEC|25,66A1,TYNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x7947A75D9ED33531E0688789EE752BDAA0D7A4FF,2001176750,000070,20231220,0118004312,001,0986T16627HDU,A,ZSO,2.000,0,0,0,0,2,120.00,240.00,KAM3,0118403463,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130812,BD-BO-Common|363,66A1,TYNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xBFF58D6F41BB8D2CF936BC158FC20943C0E5D4F8,2001176750,000080,20231220,0118004312,001,0986T16391HDU,A,ZSO,2.000,0,0,0,0,2,159.00,318.00,KAM3,0118403463,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130812,BD-BO-Common|367,66A1,TYNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x7F7865AB40C7D4F08FD0D2A248333AFB55FD3737,2001176750,000100,20231220,0118004312,001,0986T148567CE,A,ZSO,2.000,0,0,0,0,2,52.21,104.42,KAM3,0118403463,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130812,BR-BOSCH-SPECR|39,66A1,TYNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xC465A7FFB4A0ACA66A2B62C384A9B7492C81C436,2001176852,000010,20231220,0118005791,003,0445020517390,A,ZSO,50.000,0,0,0,0,50,1895.25,94762.50,NULL,0118404036,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xF1D238A98068204D04BDFCE3069B35C482339DEA,2001176852,000020,20231220,0118005791,003,1462C00984000,A,ZSO,20.000,0,0,0,0,20,415.80,8316.00,NULL,0118404036,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xB15059511F5513422E51B4C8F1167571CBA47543,2001176852,000030,20231220,0118005791,003,044512057181W,A,ZSO,32.000,0,0,0,0,32,680.00,21760.00,NULL,0118404036,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x078DEB0DDA045123F798839ABC6AF7D3B382ECE5,2001176852,000040,20231220,0118005791,003,044512066P81W,A,ZSO,32.000,0,0,0,0,32,670.00,21440.00,NULL,0118404036,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x3A98968889DEBCC5D9C802A0D652EBCA56C1C5AD,2001176852,000050,20231220,0118005791,003,044512056281W,A,ZSO,32.000,0,0,0,0,32,700.00,22400.00,NULL,0118404036,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x3DA65F072223198E5D59A46AECE9A322B420D65A,2001176852,000060,20231220,0118005791,003,044512055481W,A,ZSO,32.000,0,0,0,0,32,730.00,23360.00,NULL,0118404036,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x04ADB5AA50CC1710C06967001BAAA6553CB56DD3,2001176852,000070,20231220,0118005791,003,044512066281W,A,ZSO,18.000,0,0,0,0,18,640.00,11520.00,NULL,0118404036,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x161F5C9A40FF850CC9CA42B35ED483B60324A92D,2001176593,000060,20231219,0118003992,011,3397008635FUP,A,ZSO,5.000,0,0,0,0,5,35.37,176.85,NULL,0118403327,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,QUZRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xD43B6C644933530344659EFCC5587EEC61EA6FB6,2001176834,000010,20231220,0118000652,001,0986AB8999KZ7,A,ZSO,1296.000,0,0,0,0,1296,25.12,32555.52,NULL,0118400909,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220160599743,016056,66A1,HUHRN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xD0127236255CB10F997B99BA30C08109EF24472D,2001176696,000010,20231219,0118006238,009,0280158053000,A,ZSO,60.000,0,0,0,0,60,152.00,9120.00,NULL,0118404620,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHERN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x0B75E41ABEE32091443AB3CE52F846B40E9280F4,2001176800,000730,20231220,0118000411,001,0986T11325HDU,A,ZSO,2.000,0,0,0,0,2,137.02,274.04,NULL,0118402883,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SZXRN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xC293E6EB8A5E8F5E36F8BC6398C548E032D353BA,2001176800,000760,20231220,0118000411,001,0986T11490HDU,A,ZSO,1.000,0,0,0,0,1,90.00,90.00,NULL,0118402883,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,SZXRN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x196EB25C5B8415466C77158B80604FA66E3BA7C2,2001176791,000040,20231220,0118000652,007,0092S47354WRT,A,ZSO,136.000,0,0,0,0,136,192.45,26173.20,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,7688387,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0C05CB1A96AB95C2F70A828087FD7CDC7769D162,2001176791,000050,20231220,0118000652,007,0092S47352WRT,B,ZSO,136.000,102,0,0,102,34,195.45,26581.20,NULL,0118400141,CNY," ",CN20,G1,40,20231220,B,B," ",ZSO,66A1,NULL,PO231220130598298,7688386,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xBCDEDF30B65833691D7D42DA586196A9BCF948A0,2001176791,000070,20231220,0118000652,007,0092S67921KZ8,A,ZSO,45.000,0,0,0,0,45,949.85,42743.25,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,133550,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x91628B7CE9139841153616FC908593B394D8161C,2001176791,000090,20231220,0118000652,007,0092S67922KZ8,A,ZSO,42.000,0,0,0,0,42,1134.43,47646.06,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,133551,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCE54DD4E828805B9F10491CE9795500692EEB93C,2001176791,000100,20231220,0118000652,007,0092S47355WRT,A,ZSO,34.000,0,0,0,0,34,189.20,6432.80,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,7688388,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x5F486BA9861C56D19EF49D1BFBF1DD8A27C0325E,2001176791,000120,20231220,0118000652,007,0092S47377WRT,A,ZSO,24.000,0,0,0,0,24,279.44,6706.56,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,7688399,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x88A6E9DBDB8319D87D35FE33E246EC802D4A2AC0,2001176791,000130,20231220,0118000652,007,0092S67918KZ8,A,ZSO,22.000,0,0,0,0,22,619.74,13634.28,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,133547,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xC9DDB195A73C60CE07A8F3F0EC415FA9B446FADA,2001176791,000150,20231220,0118000652,007,0092S47350WRT,A,ZSO,18.000,0,0,0,0,18,166.15,2990.70,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,7688385,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x84F5962F6CA8AE7F566C8ACED19E04FCED1DBAE8,2001176791,000160,20231220,0118000652,007,0092S67913KZ8,A,ZSO,18.000,0,0,0,0,18,516.11,9289.98,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,133546,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xC8314946B7D2ACB8B49C2A7A318A386F6AF6DDC4,2001176791,000170,20231220,0118000652,007,0092S47375WRT,A,ZSO,15.000,0,0,0,0,15,453.09,6796.35,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,8498663,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCF6AA66C4AC8C31119B6C71C923E4D63A40E5AD4,2001176791,000180,20231220,0118000652,007,0092S47365WRT,A,ZSO,10.000,0,0,0,0,10,359.28,3592.80,NULL,0118400141,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598298,8498658,66A1,WUXDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x620F93BB327F2CED5D9974385FE68779AD589A98,2001176788,000010,20231220,0118002097,009,0281006140000,A,ZSO,2000.000,0,0,0,0,2000,134.30,268600.00,NULL,0118404498,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,五十铃," ",66A1,CANRN4,SCN," ",70,00000000,NULL,20240226,00000000," ",2023-12-21 00:24:22.8400000
0xE294ABB1C2154C91D4FE27BF57990E1443AEBEA7,2001176609,000010,20231219,0118006182,011,3397014744HP8,A,ZSO,5.000,0,0,0,0,5,85.02,425.10,NULL,0118404572,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,KHNRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xD7D922D66F77C382F3AFF61C0629207B28321D20,2001176601,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,1728.000,0,0,0,0,1728,30.00,51840.00,NULL,0118400610,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231218160597647,88495927,66A1,LHWRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x584CA8F6C1427DD2C393F22A403F874B2AE5086C,2001176597,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,864.000,0,0,0,0,864,30.00,25920.00,NULL,0118401123,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219100597137,88495927,66A1,SHERN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x367B5D9571B04094144FCA95C9404729871C26A0,2001176707,000010,20231219,0118005858,007,0092S67921KZ8,A,ZSO,15.000,0,0,0,0,15,973.59,14603.85,NULL,0118404150,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,PEKDN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x10E52B8A043E9E6001CAD34C7694543AB84520CE,2001176707,000020,20231219,0118005858,007,0092S47344WRE,A,ZSO,72.000,0,0,0,0,72,343.10,24703.20,NULL,0118404150,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,PEKDN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x1946B8F9FA26E46E00CC63FA9FCC311D3C118182,2001176707,000030,20231219,0118005858,007,0092S67905KZ8,A,ZSO,24.000,0,0,0,0,24,404.88,9717.12,NULL,0118404150,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,PEKDN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xB03421CAAC4652BCB5EBDA9A5911DA9CA80717E6,2001176707,000040,20231219,0118005858,007,0092S67919KZ8,A,ZSO,20.000,0,0,0,0,20,717.50,14350.00,NULL,0118404150,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,PEKDN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xDF4C63972E22B9E3EAB2C96415C3740070BCA70E,2001176707,000050,20231219,0118005858,007,0092S67920KZ8,A,ZSO,18.000,0,0,0,0,18,817.95,14723.10,NULL,0118404150,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,PEKDN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xFDF64DC782653077DC6C257F235EFD5BDD3CA99E,2001176692,000020,20231219,0118005917,011,3397013681KZ7,B,ZSO,6210.000,5305,0,0,5305,905,23.75,147487.50,NULL,0118404227,CNY," ",CN20,G1,40,20231219,B,B," ",ZSO,66A1,NULL," "," ",66A1,ZHQRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x74065D686AF734DA4239D9A0181E8D709B3C4EB2,2001176749,000010,20231220,0118004312,001,0986T16296HDU,A,ZSO,4.000,0,0,0,0,4,200.00,800.00,KAM3,0118403884,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130801,BD-BO-BDT|91,66A1,INCRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xE9A0A4D74F0E83F6932D0E152633B0A71DA2AB80,2001176836,000010,20231220,0118000652,001,0986AB8999KZ7,A,ZSO,432.000,0,0,0,0,432,25.12,10851.84,NULL,0118403012,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220160599258,016056,66A1,TYNRN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x7EF20249891965FB6E2A93F9239A7CE702D2C8E4,2001176840,000010,20231220,0118000652,001,0986AB8999KZ7,A,ZSO,3888.000,0,0,0,0,3888,25.12,97666.56,NULL,0118401057,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220160598329,016056,66A1,CSXRN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xA2B780E2FB52574BDF7BEB2E27EF922D7A8B0B4A,2001176833,000010,20231220,0118000652,001,0986AB8999KZ7,A,ZSO,5616.000,0,0,0,0,5616,25.12,141073.92,NULL,0118402417,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A5,NULL,PO231220160599742,016056,66A5,CTURC3,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xA68DD75C2F61690C00CC48B347A874B56A42DB04,2001176578,000010,20231219,0118000652,010,0242230533000,A,ZSO,20.000,0,0,0,0,20,26.80,536.00,NULL,0118400908,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219090598094,075249,66A1,KWERN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x15BBC5D8942BEDFE26A0985425E6CA719468EC82,2001176738,000060,20231220,0118000652,007,0092S47355WRT,B,ZSO,17.000,2,0,0,2,15,189.20,3216.40,NULL,0118400908,CNY," ",CN20,G1,40,20231220,B,B," ",ZSO,66A1,NULL,PO231220110598217,7688388,66A1,KWEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x24B0BF5E3C0C2284B08E9914CE0E758EBEC9C778,2001176738,000070,20231220,0118000652,007,0092S47354WRT,A,ZSO,17.000,0,0,0,0,17,192.45,3271.65,NULL,0118400908,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598217,7688387,66A1,KWEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
