pk_order_no,pk_order_item_no,order_type,order_type_gen_descr,order_category,sales_org,distr_channel,sold_to_party,ship_to_party,payer,material_no,storage_location,delivery_plant_code,order_doc_date,order_doc_time,order_doc_datetime,item_create_date,item_create_time,item_create_datetime,item_update_date,initial_req_del_date,cust_req_del_date,sys_cfm_del_date,cfm_material_avail_date,cfm_goods_issue_date,tgt_material_avail_date,tgt_goods_issue_date,tgt_del_date,planned_material_avail_date,planned_goods_issue_date,planned_del_date,downgrade_date,downgrade_time,pricing_date,overall_item_status,item_del_status,item_related_bill_status,overall_item_delivery_status,item_packing_status,item_goods_mvmt_status,item_del_related_bill_status,item_reject_status,item_type,item_category,sales_distr,document_currency,local_currency,product_attribute,material_entered,order_material_descr,cust_material_no,target_quantity,material_sold_sales_unit,base_unit_meas,cond_ref_unit_meas,parent_doc_no,parent_doc_item_no,price_list,price_group,cust_pricing_group,cond_pricing_unit,pricing_cond_subtotal_1,pricing_cond_subtotal_2,pricing_cond_subtotal_3,pricing_cond_subtotal_4,pricing_cond_subtotal_5,pricing_cond_subtotal_6,reject_reason,cust_po_item_no,shipping_point,del_route,wbs_element,incoterm,incoterm2,payment_term,cust_vendor_contact,item_create_by,is_bill_block_order_item,del_block_schedule_line,del_block_order,exchange_rate,net_value,net_price,item_qty,item_del_qty,item_bill_qty,item_goods_issue_qty,daily_exchange_rate,net_value_lc,net_value_gc,is_open_order,open_del_qty,order_qty_wo_del,open_order_qty,goods_issued_value,order_value_wo_del,order_value_wo_del_lc,order_value_wo_del_gc,billing_value,open_order_value,open_order_value_lc,open_order_value_gc,backorder_value_tgid,backorder_value_tgid_lc,backorder_value_tgid_gc,backorder_value_tmad,backorder_value_tmad_lc,backorder_value_tmad_gc,open_order_val_credit_blocked,open_order_val_credit_blocked_lc,open_order_val_credit_blocked_gc,open_order_val_del_header_blocked,open_order_val_del_header_blocked_lc,open_order_val_del_header_blocked_gc,open_order_val_del_item_blocked,open_order_val_del_item_blocked_lc,open_order_val_del_item_blocked_gc,open_order_val_bill_blocked,open_order_val_bill_blocked_lc,open_order_val_bill_blocked_gc,open_order_val_blocked,open_order_val_blocked_lc,open_order_val_blocked_gc,open_order_val_unblocked,open_order_val_unblocked_lc,open_order_val_unblocked_gc,backorder_value_unblocked,backorder_value_unblocked_lc,backorder_value_unblocked_gc,open_order_block_ind,open_order_del_block_header_ind,open_order_del_block_item_ind,open_order_bill_block_ind,is_backorder,distr_channel_pl,etl_load_time,erdat_pmonth
2001176761,000320,ZSO,Standard,C,CN20,G1,0118004312,0118403474,0118004312,0986T149337CE,,66A1,20231220,133127,2023-12-20 13:31:27,20231220,133134,2023-12-20 13:31:34,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,X,0986T14933,后刹车片,BR-BOSCH-SPECR|32,0,SET,SET,SET,,000000,,O4,QC,1,230.72,230.72,230.72,0.00,0.00,0.00,,000320,66A1,FOCRN4,00000000,DAP,Delivered At Place,R259,465897986,EDI/API,,"""""",,1.00000,230.72,115.36,2.00,2.00,0.00,0.00,-7.82310,230.72,29.49,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,230.72,230.72,29.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.72,29.49,230.72,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176706,000010,ZSO,Standard,C,CN20,G1,0118002143,0118403333,0118002143,0986AF0047KZ7,,66A1,20231219,173715,2023-12-19 17:37:15,20231219,173715,2023-12-19 17:37:15,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AF0047,旋装型机油滤清器,,0,EA,EA,EA,,000000,,G2,CW,1,437.76,437.76,437.76,0.00,0.00,0.00,,000010,66A1,CGORN4,00000000,DAP,Delivered At Place,D495,,BCP,,"""""",,1.00000,437.76,9.12,48.00,48.00,0.00,0.00,-7.78930,437.76,56.20,Y,48.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,437.76,437.76,56.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,437.76,56.20,437.76,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176755,000150,ZSO,Standard,C,CN20,G1,0118004312,0118403466,0118004312,0986T16278HDU,,66A1,20231220,133113,2023-12-20 13:31:13,20231220,133113,2023-12-20 13:31:13,00000000,20231220,20231220,20240110,20240102,20240104,20231220,20231222,20231220,20240102,20240104,20240110,00000000,,20231220,A,A,,A,,,,A,,ZSO,KAM3,CNY,CNY,X,0986T16278,刹车前盘,BD-BO-BDT|93,0,EA,EA,EA,,000000,,O4,QC,1,320.00,320.00,320.00,0.00,0.00,0.00,,000150,66A1,SJZRN4,00000000,DAP,Delivered At Place,R259,465897405,EDI/API,,"""""",,1.00000,320.00,160.00,2.00,0.00,0.00,0.00,-7.82310,320.00,40.90,Y,0.00,2.00,2.00,0.00,320.00,320.00,40.90,0.00,320.00,320.00,40.90,0.00,0.00,0.00,320.00,320.00,40.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,40.90,320.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176709,000940,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986AF3328KZ7,,66A1,20231219,190714,2023-12-19 19:07:14,20231219,190714,2023-12-19 19:07:14,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986AF3328,空气滤清器,,0,EA,EA,EA,,000000,,G2,B5,1,203.76,203.76,203.76,0.00,0.00,0.00,,000940,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,203.76,16.98,12.00,12.00,0.00,0.00,-7.78930,203.76,26.16,Y,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,203.76,203.76,26.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.76,26.16,203.76,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176595,000040,ZSO,Standard,C,CN20,G1,0118005018,0118403718,0118005018,0242230557000,,66A1,20231219,105314,2023-12-19 10:53:14,20231219,105314,2023-12-19 10:53:14,00000000,20231219,20231219,20231229,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231229,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0242230557,其它火花塞,,0,EA,EA,EA,,000000,,W1,P1,1,166.60,166.60,166.60,0.00,0.00,0.00,,000040,66A1,KMGRN4,00000000,DAP,Delivered At Place,D495,,BCP,,"""""",,1.00000,166.60,16.66,10.00,10.00,0.00,0.00,-7.78930,166.60,21.39,Y,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,166.60,166.60,21.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.60,21.39,166.60,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176778,000090,ZSO,Standard,C,CN20,G1,0118000652,0118400810,0118000652,0092S47350WRT,,66A1,20231220,133402,2023-12-20 13:34:02,20231220,133402,2023-12-20 13:34:02,20231220,20231220,20231220,20240125,20240118,20240122,20231225,20231227,20240102,20240118,20240122,20240125,00000000,,20231220,A,A,,A,,,,A,,ZSO,KZCOM,CNY,CNY,,0092S47350,蓄电池_MF_44B20L,7688385,0,EA,EA,EA,,000000,,G1,CJ,1,2990.70,2990.70,2990.70,0.00,0.00,0.00,,000009,66A1,CGODN4,00000000,DAP,Delivered At Place,D118,,EDI/API,,"""""",,1.00000,2990.70,166.15,18.00,0.00,0.00,0.00,-7.82310,2990.70,382.29,Y,0.00,18.00,18.00,0.00,2990.70,2990.70,382.29,0.00,2990.70,2990.70,382.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2990.70,382.29,2990.70,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176763,000240,ZSO,Standard,C,CN20,G1,0118004312,0118403472,0118004312,0986T149197CE,,66A1,20231220,133130,2023-12-20 13:31:30,20231220,133141,2023-12-20 13:31:41,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,X,0986T14919,后刹车片,BR-BOSCH-SPECR|25,0,SET,SET,SET,,000000,,O4,QC,1,238.26,238.26,238.26,0.00,0.00,0.00,,000240,66A1,WNZRN3,00000000,DAP,Delivered At Place,R259,465898135,EDI/API,,"""""",,1.00000,238.26,119.13,2.00,2.00,0.00,0.00,-7.82310,238.26,30.46,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,238.26,238.26,30.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.26,30.46,238.26,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176594,000240,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986T11207HDU,,66A1,20231219,104315,2023-12-19 10:43:15,20231219,104315,2023-12-19 10:43:15,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986T11207,后刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,143.28,143.28,143.28,0.00,0.00,0.00,,000240,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,143.28,47.76,3.00,3.00,0.00,0.00,-7.78930,143.28,18.39,Y,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,143.28,143.28,18.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.28,18.39,143.28,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176612,000040,ZSO,Standard,C,CN20,G1,0118006648,0118404726,0118006648,0092S47325WRE,,66A1,20231219,131358,2023-12-19 13:13:58,20231219,131358,2023-12-19 13:13:58,00000000,20231219,20240104,20240104,20231227,20231229,20231227,20231229,20240104,20231227,20231229,20240104,00000000,,20231219,A,A,,A,,,,A,,ZSO,SCN12,CNY,CNY,,0092S47325,蓄电池_SLI_55B24RS,,0,EA,EA,EA,,000000,,G3,CJ,1,6667.74,6667.74,6667.74,0.00,0.00,0.00,,000040,66A1,FOCDN4,00000000,DAP,Delivered at plcae,D554,,BCP,,"""""",,1.00000,6667.74,196.11,34.00,0.00,0.00,0.00,-7.78930,6667.74,856.01,Y,0.00,34.00,34.00,0.00,6667.74,6667.74,856.01,0.00,6667.74,6667.74,856.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6667.74,856.01,6667.74,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176773,000060,ZSO,Standard,C,CN20,G1,0118004312,0118403448,0118004312,0986T149217CE,,66A1,20231220,133153,2023-12-20 13:31:53,20231220,133153,2023-12-20 13:31:53,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14921,前刹车片,BR-BOSCH-SPECF|35,0,SET,SET,SET,,000000,,O4,QC,1,556.32,556.32,556.32,0.00,0.00,0.00,,000060,66A1,XMNRN4,00000000,DAP,Delivered At Place,R259,465898056,EDI/API,,"""""",,1.00000,556.32,69.54,8.00,8.00,0.00,0.00,-7.82310,556.32,71.11,Y,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,556.32,556.32,71.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556.32,71.11,556.32,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176775,000210,ZSO,Standard,C,CN20,G1,0118004312,0118403468,0118004312,0986T148837CE,,66A1,20231220,133157,2023-12-20 13:31:57,20231220,133208,2023-12-20 13:32:08,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,X,0986T14883,前刹车片,BR-BOSCH-SPECF|16,0,SET,SET,SET,,000000,,O4,QC,1,810.96,810.96,810.96,0.00,0.00,0.00,,000210,66A1,WUURN4,00000000,DAP,Delivered At Place,R259,465898177,EDI/API,,"""""",,1.00000,810.96,101.37,8.00,8.00,0.00,0.00,-7.82310,810.96,103.66,Y,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,810.96,810.96,103.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810.96,103.66,810.96,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176670,000790,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986T11114HDU,,66A1,20231219,145223,2023-12-19 14:52:23,20231219,145223,2023-12-19 14:52:23,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986T11114,刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,109.24,109.24,109.24,0.00,0.00,0.00,,000790,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,109.24,54.62,2.00,2.00,0.00,0.00,-7.78930,109.24,14.02,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,109.24,109.24,14.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.24,14.02,109.24,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176771,000310,ZSO,Standard,C,CN20,G1,0118004312,0118403455,0118004312,3397007557KC0,,66A1,20231220,133141,2023-12-20 13:31:41,20231220,133159,2023-12-20 13:31:59,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,3397007557,刮片套装,WP-BO-SHENYITZ|9,0,SET,SET,SET,,000000,,O4,QC,1,534.20,534.20,534.20,0.00,0.00,0.00,,000310,66A1,WUHRN4,00000000,DAP,Delivered At Place,R259,465898026,EDI/API,,"""""",,1.00000,534.20,106.84,5.00,5.00,0.00,0.00,-7.82310,534.20,68.28,Y,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,534.20,534.20,68.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,534.20,68.28,534.20,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176851,000070,ZSO,Standard,C,CN20,G1,0118006323,0118404640,0118006323,0092S47328WRE,,66A1,20231220,174101,2023-12-20 17:41:01,20231220,174101,2023-12-20 17:41:01,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0092S47328,蓄电池_SLI_75D23L,,0,EA,EA,EA,,000000,,G5,B5,1,6915.60,6915.60,6915.60,0.00,0.00,0.00,,000070,66A1,WUHDN4,00000000,DAP,Delivered at plcae,D554,,BCP,,"""""",,1.00000,6915.60,288.15,24.00,24.00,0.00,0.00,-7.82310,6915.60,884.00,Y,24.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,6915.60,6915.60,884.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6915.60,884.00,6915.60,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176763,000120,ZSO,Standard,C,CN20,G1,0118004312,0118403472,0118004312,3397016234BXF,,66A1,20231220,133130,2023-12-20 13:31:30,20231220,133130,2023-12-20 13:31:30,20231220,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20240131,20240202,20240206,00000000,,20231220,B,B,,B,,,,A,,ZSO,KAM3,CNY,CNY,,3397016234,雨刮片,WP-BOSCH-SPEC|14,0,EA,EA,EA,,000000,,O4,QC,1,358.70,358.70,358.70,0.00,0.00,0.00,,000120,66A1,WNZRN3,00000000,DAP,Delivered At Place,R259,465898123,EDI/API,,"""""",,1.00000,358.70,35.87,10.00,5.00,0.00,0.00,-7.82310,358.70,45.85,Y,5.00,5.00,10.00,0.00,179.35,179.35,22.93,0.00,358.70,358.70,45.85,0.00,0.00,0.00,179.35,179.35,22.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.70,45.85,358.70,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176593,000020,ZSO,Standard,C,CN20,G1,0118003992,0118403327,0118003992,0986T11234HDU,,66A1,20231219,101409,2023-12-19 10:14:09,20231219,101409,2023-12-19 10:14:09,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986T11234,前刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,189.66,189.66,189.66,0.00,0.00,0.00,,000020,66A1,QUZRN4,00000000,DAP,Delivered At Place,D554,,BCP,,"""""",,1.00000,189.66,189.66,1.00,1.00,0.00,0.00,-7.78930,189.66,24.35,Y,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,189.66,189.66,24.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.66,24.35,189.66,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176594,000040,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986AB1186HDU,,66A1,20231219,104315,2023-12-19 10:43:15,20231219,104315,2023-12-19 10:43:15,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986AB1186,后刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,1807.00,1807.00,1807.00,0.00,0.00,0.00,,000040,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,1807.00,90.35,20.00,20.00,0.00,0.00,-7.78930,1807.00,231.98,Y,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,1807.00,1807.00,231.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1807.00,231.98,1807.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176769,000150,ZSO,Standard,C,CN20,G1,0118004312,0118403469,0118004312,3397016899BXF,,66A1,20231220,133135,2023-12-20 13:31:35,20231220,133135,2023-12-20 13:31:35,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,3397016899,雨刮片,WP-BOSCH-U|2,0,EA,EA,EA,,000000,,O4,QC,1,179.35,179.35,179.35,0.00,0.00,0.00,,000150,66A1,TAORN4,00000000,DAP,Delivered At Place,R259,465897459,EDI/API,,"""""",,1.00000,179.35,35.87,5.00,5.00,0.00,0.00,-7.82310,179.35,22.93,Y,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,179.35,179.35,22.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179.35,22.93,179.35,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176738,000100,ZSO,Standard,C,CN20,G1,0118000652,0118400908,0118000652,0092S67919KZ8,,66A1,20231220,130133,2023-12-20 13:01:33,20231220,130133,2023-12-20 13:01:33,00000000,20231220,20231225,20231229,20231220,20231222,20231220,20231222,20231225,20231220,20231222,20231229,00000000,,20231220,C,C,,C,,,,A,,ZSO,KZCOM,CNY,CNY,,0092S67919,蓄电池_AGM_DIN LN3,133548,0,EA,EA,EA,,000000,,G1,CJ,1,14000.00,14000.00,14000.00,0.00,0.00,0.00,,000010,66A1,KWEDN4,00000000,DAP,Delivered At Place,D118,,EDI/API,,"""""",,1.00000,14000.00,700.00,20.00,20.00,0.00,0.00,-7.82310,14000.00,1789.57,Y,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,14000.00,14000.00,1789.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14000.00,1789.57,14000.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176702,000470,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986AB9495HDU,,66A1,20231219,165736,2023-12-19 16:57:36,20231219,165736,2023-12-19 16:57:36,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AB9495,刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,194.12,194.12,194.12,0.00,0.00,0.00,,000470,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,194.12,194.12,1.00,1.00,0.00,0.00,-7.78930,194.12,24.92,Y,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,194.12,194.12,24.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.12,24.92,194.12,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176709,000010,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986AF0029KZ7,,66A1,20231219,190714,2023-12-19 19:07:14,20231219,190714,2023-12-19 19:07:14,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986AF0029,环保型机油滤清器,,0,EA,EA,EA,,000000,,G2,B5,1,585.60,585.60,585.60,0.00,0.00,0.00,,000010,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,585.60,12.20,48.00,48.00,0.00,0.00,-7.78930,585.60,75.18,Y,48.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,585.60,585.60,75.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.60,75.18,585.60,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176758,000120,ZSO,Standard,C,CN20,G1,0118004312,0118403464,0118004312,0986T16627HDU,,66A1,20231220,133124,2023-12-20 13:31:24,20231220,133124,2023-12-20 13:31:24,00000000,20231220,20231220,20240307,20240227,20240229,20231220,20231222,20231220,20240227,20240229,20240307,00000000,,20231220,A,A,,A,,,,A,,ZSO,KAM3,CNY,CNY,,0986T16627,刹车后盘,BD-BO-Common|363,0,EA,EA,EA,,000000,,O4,QC,1,480.00,480.00,480.00,0.00,0.00,0.00,,000120,66A1,NNGRN3,00000000,DAP,Delivered At Place,R259,465897275,EDI/API,,"""""",,1.00000,480.00,120.00,4.00,0.00,0.00,0.00,-7.82310,480.00,61.36,Y,0.00,4.00,4.00,0.00,480.00,480.00,61.36,0.00,480.00,480.00,61.36,0.00,0.00,0.00,480.00,480.00,61.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,61.36,480.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176758,000040,ZSO,Standard,C,CN20,G1,0118004312,0118403464,0118004312,0986AF0537KZ7,,66A1,20231220,133124,2023-12-20 13:31:24,20231220,133124,2023-12-20 13:31:24,00000000,20231220,20231220,20240131,20240122,20240124,20231220,20231222,20231220,20240122,20240124,20240131,00000000,,20231220,A,A,,A,,,,A,,ZSO,KAM3,CNY,CNY,,0986AF0537,环保型机油滤清器,FI-BOSCH-OIL|8,0,EA,EA,EA,,000000,,O4,QC,1,162.00,162.00,162.00,0.00,0.00,0.00,,000040,66A1,NNGRN3,00000000,DAP,Delivered At Place,R259,465897267,EDI/API,,"""""",,1.00000,162.00,13.50,12.00,0.00,0.00,0.00,-7.82310,162.00,20.71,Y,0.00,12.00,12.00,0.00,162.00,162.00,20.71,0.00,162.00,162.00,20.71,0.00,0.00,0.00,162.00,162.00,20.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.00,20.71,162.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176775,000390,ZSO,Standard,C,CN20,G1,0118004312,0118403468,0118004312,0986AB9430HDU,,66A1,20231220,133157,2023-12-20 13:31:57,20231220,133208,2023-12-20 13:32:08,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB9430,后刹车片,BR-BO-SCP|85,0,SET,SET,SET,,000000,,O4,QC,1,369.28,369.28,369.28,0.00,0.00,0.00,,000390,66A1,WUURN4,00000000,DAP,Delivered At Place,R259,465898195,EDI/API,,"""""",,1.00000,369.28,92.32,4.00,4.00,0.00,0.00,-7.82310,369.28,47.20,Y,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,369.28,369.28,47.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369.28,47.20,369.28,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
